order_id,customer_id,city,order_time,restaurant,cuisine,delivery_time_mins,order_value,rating,delivery_partner
ORD103704,CUST3065,Delhi,2025-11-04 06:13:43.894866,Restaurant_136,Middle Eastern,36,430.35,4.0,Rider_421
ORD103705,CUST2778,Mumbai,2025-10-12 12:59:42.894866,Restaurant_87,Chinese,52,264.52,3.0,Rider_233
ORD103706,CUST1628,Chennai,2025-08-20 12:28:23.894866,Restaurant_112,South Indian,52,268.51,4.0,Rider_36
ORD103707,CUST3057,Ahmedabad,2025-03-05 02:30:41.894866,Restaurant_143,Continental,23,393.05,5.0,Rider_76
ORD103708,CUST1040,Chennai,2025-03-06 06:19:27.894866,Restaurant_65,Continental,21,302.95,5.0,Rider_74
ORD103709,CUST3667,Delhi,2025-11-10 13:43:57.894866,Restaurant_10,Chinese,37,157.36,4.0,Rider_35
ORD103710,CUST3091,Chennai,2024-11-27 20:43:14.894866,Restaurant_169,Indian,57,363.53,4.0,Rider_487
ORD103711,CUST3244,Ahmedabad,2025-08-12 13:30:25.894866,Restaurant_88,Indian,63,358.99,4.0,Rider_322
ORD103712,CUST1298,Pune,2025-08-08 19:58:01.894866,Restaurant_79,Middle Eastern,50,454.05,4.0,Rider_377
ORD103713,CUST1208,Chennai,2025-07-09 18:35:27.894866,Restaurant_113,South Indian,39,160.78,5.0,Rider_31
ORD103714,CUST2966,Ahmedabad,2025-11-20 06:35:10.894866,Restaurant_176,South Indian,30,161.54,4.0,Rider_168
ORD103715,CUST1458,Delhi,2025-03-17 14:36:19.894866,Restaurant_149,Indian,38,428.68,4.0,Rider_493
ORD103716,CUST1878,Delhi,2025-03-27 19:20:57.894866,Restaurant_24,Continental,41,532.52,4.0,Rider_79
ORD103717,CUST2711,Chennai,2024-12-22 22:41:00.894866,Restaurant_151,Italian,49,560.03,4.0,Rider_383
ORD103718,CUST2810,Chennai,2025-05-04 16:23:46.894866,Restaurant_69,Middle Eastern,20,363.78,5.0,Rider_161
ORD103719,CUST1788,Pune,2025-02-27 12:57:37.894866,Restaurant_33,Continental,48,567.41,4.0,Rider_194
ORD103720,CUST3562,Chennai,2025-03-29 06:34:13.894866,Restaurant_36,Middle Eastern,25,486.87,4.0,Rider_27
ORD103721,CUST1382,Pune,2025-09-24 14:37:19.894866,Restaurant_153,Continental,50,897.7,4.0,Rider_178
ORD103722,CUST2450,Hyderabad,2025-10-31 08:43:31.894866,Restaurant_186,Chinese,30,290.87,4.0,Rider_344
ORD103723,CUST2277,Bengaluru,2025-01-30 15:04:58.894866,Restaurant_90,Indian,27,295.21,5.0,Rider_91
ORD103724,CUST3595,Delhi,2025-04-08 16:05:57.894866,Restaurant_66,South Indian,23,174.99,5.0,Rider_115
ORD103725,CUST1506,Hyderabad,2025-10-28 14:00:12.894866,Restaurant_31,South Indian,50,213.03,4.0,Rider_95
ORD103726,CUST1329,Ahmedabad,2024-12-16 01:29:18.894866,Restaurant_104,Italian,28,559.83,5.0,Rider_455
ORD103727,CUST3535,Hyderabad,2024-12-27 01:52:56.894866,Restaurant_172,Fast Food,23,167.12,5.0,Rider_26
ORD103728,CUST1813,Hyderabad,2025-01-22 07:43:23.894866,Restaurant_191,South Indian,25,216.58,5.0,Rider_253
ORD103729,CUST3529,Delhi,2025-06-29 00:56:57.894866,Restaurant_173,Italian,37,375.88,5.0,Rider_150
ORD103730,CUST3519,Delhi,2025-01-17 08:58:29.894866,Restaurant_83,Indian,46,293.99,4.0,Rider_450
ORD103731,CUST2942,Ahmedabad,2025-11-12 14:59:21.894866,Restaurant_121,Fast Food,67,183.5,4.0,Rider_400
ORD103732,CUST2019,Bengaluru,2025-05-05 19:09:19.894866,Restaurant_120,Indian,73,201.67,5.0,Rider_281
ORD103733,CUST2445,Hyderabad,2025-05-25 04:44:05.894866,Restaurant_178,Italian,35,479.45,4.0,Rider_400
ORD103734,CUST2022,Delhi,2025-02-21 16:14:38.894866,Restaurant_67,Middle Eastern,32,626.78,5.0,Rider_249
ORD103735,CUST2185,Bengaluru,2025-05-14 19:01:17.894866,Restaurant_199,Indian,35,240.85,5.0,Rider_343
ORD103736,CUST1433,Mumbai,2025-07-23 14:06:51.894866,Restaurant_87,Chinese,31,344.9,5.0,Rider_36
ORD103737,CUST2582,Kolkata,2025-08-25 18:08:11.894866,Restaurant_129,Italian,12,574.32,5.0,Rider_497
ORD103738,CUST2827,Bengaluru,2025-08-26 06:01:16.894866,Restaurant_71,Fast Food,23,216.53,5.0,Rider_270
ORD103739,CUST1015,Hyderabad,2025-06-22 11:02:20.894866,Restaurant_86,Middle Eastern,19,263.76,4.0,Rider_296
ORD103740,CUST1619,Hyderabad,2025-10-19 18:41:40.894866,Restaurant_195,South Indian,40,127.54,4.0,Rider_265
ORD103741,CUST1688,Delhi,2025-09-18 22:35:50.894866,Restaurant_83,Indian,65,184.52,4.0,Rider_40
ORD103742,CUST3112,Chennai,2025-08-27 11:24:26.894866,Restaurant_94,Italian,20,606.21,,Rider_351
ORD103743,CUST1574,Chennai,2024-12-14 12:00:30.894866,Restaurant_137,Indian,35,272.92,5.0,Rider_370
ORD103744,CUST1819,Bengaluru,2024-11-26 20:15:38.894866,Restaurant_99,Continental,29,590.76,5.0,Rider_327
ORD103745,CUST3120,Ahmedabad,2025-02-09 15:32:21.894866,Restaurant_163,Italian,25,478.84,5.0,Rider_378
ORD103746,CUST3251,Mumbai,2025-07-24 14:35:46.894866,Restaurant_141,Continental,78,294.99,4.0,Rider_45
ORD103747,CUST3301,Bengaluru,2025-04-22 15:12:50.894866,Restaurant_154,Italian,15,394.93,5.0,Rider_1
ORD103748,CUST3660,Bengaluru,2025-04-19 19:03:19.894866,Restaurant_173,Continental,44,590.65,5.0,Rider_469
ORD103749,CUST2552,Bengaluru,2025-10-12 15:42:46.894866,Restaurant_179,Fast Food,19,169.26,4.0,Rider_413
ORD103750,CUST3242,Chennai,2025-10-16 20:56:29.894866,Restaurant_92,Indian,54,265.63,4.0,Rider_136
ORD103751,CUST3298,Kolkata,2025-10-21 22:23:48.894866,Restaurant_153,Indian,40,113.75,,Rider_201
ORD103752,CUST3597,Mumbai,2025-03-18 09:31:36.894866,Restaurant_56,Middle Eastern,39,428.01,4.0,Rider_186
ORD103753,CUST2566,Kolkata,2025-08-03 23:43:15.894866,Restaurant_39,Italian,38,134.75,4.0,Rider_19
ORD103754,CUST1954,Bengaluru,2025-03-02 02:31:49.894866,Restaurant_131,Chinese,32,163.08,4.0,Rider_303
ORD103755,CUST3357,Chennai,2025-02-01 21:43:16.894866,Restaurant_53,South Indian,60,132.01,4.0,Rider_483
ORD103756,CUST2204,Hyderabad,2025-01-30 01:07:45.894866,Restaurant_161,South Indian,35,71.01,5.0,Rider_120
ORD103757,CUST2817,Mumbai,2025-03-28 00:04:38.894866,Restaurant_62,Chinese,30,215.83,4.0,Rider_27
ORD103758,CUST1652,Bengaluru,2025-04-29 08:35:28.894866,Restaurant_105,Fast Food,38,197.44,2.0,Rider_213
ORD103759,CUST3488,Mumbai,2025-09-23 03:02:55.894866,Restaurant_195,Middle Eastern,54,605.51,3.0,Rider_471
ORD103760,CUST1274,Chennai,2025-01-06 13:53:45.894866,Restaurant_69,Continental,40,446.92,5.0,Rider_363
ORD103761,CUST2247,Chennai,2025-08-19 18:37:02.894866,Restaurant_132,Chinese,47,231.05,5.0,Rider_206
ORD103762,CUST2390,Delhi,2025-06-05 14:33:01.894866,Restaurant_200,Continental,71,526.85,3.0,Rider_204
ORD103763,CUST1538,Bengaluru,2025-03-08 21:41:31.894866,Restaurant_59,Chinese,59,271.85,5.0,Rider_124
ORD103764,CUST2273,Pune,2025-05-22 07:17:26.894866,Restaurant_145,Fast Food,37,116.18,4.0,Rider_438
ORD103765,CUST3790,Pune,2025-03-13 18:24:06.894866,Restaurant_150,Italian,37,594.78,5.0,Rider_453
ORD103766,CUST1012,Hyderabad,2025-06-29 01:37:04.894866,Restaurant_166,Continental,20,493.35,5.0,Rider_98
ORD103767,CUST1609,Ahmedabad,2025-05-01 03:03:23.894866,Restaurant_31,Indian,20,192.34,5.0,Rider_57
ORD103768,CUST3239,Hyderabad,2025-01-22 20:56:32.894866,Restaurant_49,Middle Eastern,56,344.4,4.0,Rider_183
ORD103769,CUST1697,Ahmedabad,2025-01-05 23:34:29.894866,Restaurant_180,Continental,46,1002.62,3.0,Rider_455
ORD103770,CUST3066,Ahmedabad,2025-06-11 18:44:06.894866,Restaurant_113,Continental,24,699.14,,Rider_261
ORD103771,CUST3386,Pune,2025-10-19 21:29:33.894866,Restaurant_110,South Indian,46,176.24,4.0,Rider_227
ORD103772,CUST3818,Bengaluru,2025-03-29 22:52:11.894866,Restaurant_38,Continental,34,81.01,5.0,Rider_473
ORD103773,CUST1578,Delhi,2025-08-18 13:26:18.894866,Restaurant_49,South Indian,65,80.72,4.0,Rider_94
ORD103774,CUST3073,Delhi,2025-07-22 12:31:14.894866,Restaurant_100,South Indian,33,206.05,4.0,Rider_426
ORD103775,CUST2773,Bengaluru,2025-10-29 07:05:28.894866,Restaurant_155,Chinese,53,269.48,4.0,Rider_331
ORD103776,CUST2050,Pune,2025-09-19 20:32:12.894866,Restaurant_23,Italian,24,298.38,4.0,Rider_456
ORD103777,CUST3152,Pune,2025-06-18 11:01:09.894866,Restaurant_84,Italian,73,476.91,5.0,Rider_102
ORD103778,CUST3831,Ahmedabad,2025-07-21 21:00:32.894866,Restaurant_27,Continental,58,406.65,3.0,Rider_156
ORD103779,CUST3350,Mumbai,2025-10-17 19:25:14.894866,Restaurant_81,Chinese,47,232.68,5.0,Rider_396
ORD103780,CUST2035,Hyderabad,2025-04-18 12:58:25.894866,Restaurant_142,Fast Food,41,169.08,4.0,Rider_173
ORD103781,CUST2691,Mumbai,2025-03-23 23:38:15.894866,Restaurant_131,Fast Food,51,115.98,5.0,Rider_290
ORD103782,CUST3689,Delhi,2024-11-27 12:41:31.894866,Restaurant_104,Italian,79,257.51,4.0,Rider_95
ORD103783,CUST1173,Hyderabad,2025-09-21 11:23:12.894866,Restaurant_27,Chinese,37,157.79,4.0,Rider_247
ORD103784,CUST2424,Hyderabad,2025-09-12 09:41:40.894866,Restaurant_190,Continental,28,472.03,5.0,Rider_341
ORD103785,CUST1448,Bengaluru,2024-12-31 02:54:15.894866,Restaurant_14,South Indian,34,89.18,,Rider_464
ORD103786,CUST3101,Mumbai,2025-06-22 14:56:34.894866,Restaurant_172,Middle Eastern,54,759.63,5.0,Rider_216
ORD103787,CUST2450,Hyderabad,2025-05-12 19:23:37.894866,Restaurant_25,Indian,39,331.68,4.0,Rider_214
ORD103788,CUST1077,Delhi,2025-01-06 08:18:27.894866,Restaurant_189,Italian,37,625.96,5.0,Rider_186
ORD103789,CUST2739,Mumbai,2025-11-16 13:29:36.894866,Restaurant_52,South Indian,41,138.04,5.0,Rider_269
ORD103790,CUST3486,Bengaluru,2025-02-10 12:28:51.894866,Restaurant_140,Italian,46,351.55,5.0,Rider_265
ORD103791,CUST1781,Mumbai,2024-12-18 05:35:56.894866,Restaurant_162,Middle Eastern,31,216.87,5.0,Rider_237
ORD103792,CUST1171,Kolkata,2025-06-28 08:15:54.894866,Restaurant_23,Indian,24,410.86,5.0,Rider_367
ORD103793,CUST3597,Ahmedabad,2025-08-20 04:12:51.894866,Restaurant_147,Continental,16,808.6,4.0,Rider_328
ORD103794,CUST3408,Chennai,2024-12-05 14:21:26.894866,Restaurant_120,Fast Food,85,222.36,2.0,Rider_471
ORD103795,CUST3283,Mumbai,2025-07-22 22:37:19.894866,Restaurant_1,Italian,42,478.82,1.0,Rider_49
ORD103796,CUST1432,Pune,2025-06-06 23:46:46.894866,Restaurant_193,Continental,30,475.27,1.0,Rider_138
ORD103797,CUST2039,Bengaluru,2024-12-31 22:13:38.894866,Restaurant_126,Chinese,41,353.12,4.0,Rider_105
ORD103798,CUST3785,Hyderabad,2025-01-25 14:20:14.894866,Restaurant_133,Fast Food,53,280.66,4.0,Rider_120
ORD103799,CUST1849,Delhi,2025-06-19 19:16:56.894866,Restaurant_185,Fast Food,50,220.5,5.0,Rider_465
ORD103800,CUST2519,Hyderabad,2025-03-12 15:44:17.894866,Restaurant_150,South Indian,104,122.1,3.0,Rider_29
ORD103801,CUST2609,Mumbai,2025-11-01 17:48:57.894866,Restaurant_171,Chinese,71,219.53,5.0,Rider_305
ORD103802,CUST2234,Ahmedabad,2025-09-18 13:52:29.894866,Restaurant_2,Continental,41,640.09,4.0,Rider_179
ORD103803,CUST2859,Bengaluru,2025-11-17 19:30:45.894866,Restaurant_135,Italian,31,348.86,5.0,Rider_179
ORD103804,CUST2350,Bengaluru,2025-02-26 16:02:00.894866,Restaurant_112,Middle Eastern,67,359.12,4.0,Rider_450
ORD103805,CUST3674,Chennai,2025-11-12 12:44:55.894866,Restaurant_21,Italian,65,764.33,5.0,Rider_11
ORD103806,CUST3294,Hyderabad,2025-04-30 21:11:33.894866,Restaurant_71,Chinese,57,267.02,5.0,Rider_328
ORD103807,CUST1548,Mumbai,2025-03-30 15:48:04.894866,Restaurant_59,Fast Food,44,80.74,5.0,Rider_405
ORD103808,CUST1964,Bengaluru,2024-12-12 14:27:05.894866,Restaurant_9,Italian,42,1005.01,5.0,Rider_497
ORD103809,CUST1166,Pune,2024-12-13 20:25:16.894866,Restaurant_120,Italian,35,690.34,1.0,Rider_481
ORD103810,CUST3400,Kolkata,2025-08-03 15:48:51.894866,Restaurant_168,Italian,42,488.86,4.0,Rider_306
ORD103811,CUST3750,Chennai,2025-05-09 17:12:28.894866,Restaurant_73,Indian,24,249.36,5.0,Rider_455
ORD103812,CUST2647,Chennai,2025-02-14 23:57:44.894866,Restaurant_115,Chinese,31,76.71,4.0,Rider_361
ORD103813,CUST2592,Bengaluru,2025-07-05 12:24:40.894866,Restaurant_177,Indian,34,215.62,5.0,Rider_217
ORD103814,CUST1352,Hyderabad,2025-02-24 12:03:27.894866,Restaurant_140,Indian,34,184.89,5.0,Rider_9
ORD103815,CUST3621,Chennai,2025-06-22 13:08:34.894866,Restaurant_100,South Indian,56,206.84,4.0,Rider_362
ORD103816,CUST2524,Delhi,2025-04-03 00:57:53.894866,Restaurant_73,Italian,28,784.84,,Rider_112
ORD103817,CUST2062,Mumbai,2025-09-20 02:45:19.894866,Restaurant_138,Indian,33,288.51,5.0,Rider_43
ORD103818,CUST3370,Ahmedabad,2025-09-19 09:12:29.894866,Restaurant_113,Chinese,27,513.18,5.0,Rider_166
ORD103819,CUST2521,Kolkata,2025-05-17 22:18:21.894866,Restaurant_74,South Indian,40,102.27,4.0,Rider_347
ORD103820,CUST3076,Bengaluru,2025-03-31 10:25:47.894866,Restaurant_17,South Indian,54,92.05,5.0,Rider_44
ORD103821,CUST1738,Delhi,2025-04-05 22:02:54.894866,Restaurant_4,Continental,25,789.09,,Rider_181
ORD103822,CUST1542,Bengaluru,2025-09-13 16:04:47.894866,Restaurant_64,Middle Eastern,27,445.66,5.0,Rider_188
ORD103823,CUST2339,Hyderabad,2025-03-23 14:37:02.894866,Restaurant_144,Fast Food,35,209.44,5.0,Rider_330
ORD103824,CUST2574,Mumbai,2025-02-08 13:10:38.894866,Restaurant_49,Fast Food,77,178.3,3.0,Rider_240
ORD103825,CUST1567,Mumbai,2024-12-24 00:15:47.894866,Restaurant_100,South Indian,25,213.66,5.0,Rider_410
ORD103826,CUST3916,Delhi,2025-05-13 20:08:04.894866,Restaurant_155,Chinese,22,372.23,5.0,Rider_254
ORD103827,CUST3745,Kolkata,2025-05-18 12:20:32.894866,Restaurant_6,Indian,43,272.12,5.0,Rider_475
ORD103828,CUST2940,Pune,2025-09-26 19:57:52.894866,Restaurant_104,Fast Food,38,144.01,4.0,Rider_312
ORD103829,CUST3246,Bengaluru,2025-02-12 12:38:10.894866,Restaurant_9,Indian,63,453.89,5.0,Rider_86
ORD103830,CUST1682,Delhi,2025-04-11 13:32:43.894866,Restaurant_58,Middle Eastern,50,444.2,4.0,Rider_184
ORD103831,CUST2760,Ahmedabad,2025-09-14 00:35:05.894866,Restaurant_32,Chinese,78,279.06,4.0,Rider_174
ORD103832,CUST3229,Kolkata,2025-09-20 21:51:54.894866,Restaurant_166,Indian,58,219.77,5.0,Rider_241
ORD103833,CUST3177,Mumbai,2025-04-13 21:37:50.894866,Restaurant_30,South Indian,48,223.86,3.0,Rider_404
ORD103834,CUST2677,Ahmedabad,2025-05-10 12:12:41.894866,Restaurant_45,Fast Food,65,164.72,4.0,Rider_218
ORD103835,CUST3178,Bengaluru,2025-03-14 05:52:57.894866,Restaurant_114,Chinese,25,86.94,4.0,Rider_293
ORD103836,CUST3701,Bengaluru,2025-10-30 11:16:58.894866,Restaurant_157,South Indian,24,182.21,5.0,Rider_420
ORD103837,CUST2028,Kolkata,2025-01-06 07:31:28.894866,Restaurant_150,Middle Eastern,46,266.98,5.0,Rider_477
ORD103838,CUST3896,Mumbai,2025-10-30 21:33:26.894866,Restaurant_31,Chinese,61,328.09,5.0,Rider_118
ORD103839,CUST3214,Bengaluru,2025-07-31 14:21:59.894866,Restaurant_128,Middle Eastern,68,425.47,4.0,Rider_205
ORD103840,CUST1384,Hyderabad,2025-06-05 20:02:21.894866,Restaurant_17,Continental,53,422.22,5.0,Rider_327
ORD103841,CUST2578,Bengaluru,2024-12-05 19:15:08.894866,Restaurant_113,Fast Food,45,239.29,3.0,Rider_203
ORD103842,CUST1741,Mumbai,2025-05-16 16:56:20.894866,Restaurant_125,Indian,36,243.82,4.0,Rider_427
ORD103843,CUST2775,Bengaluru,2025-04-21 07:06:45.894866,Restaurant_54,Chinese,38,260.43,2.0,Rider_376
ORD103844,CUST3234,Bengaluru,2025-01-21 20:50:49.894866,Restaurant_79,Fast Food,68,157.19,,Rider_376
ORD103845,CUST2613,Hyderabad,2025-07-21 12:08:17.894866,Restaurant_47,Continental,45,475.99,5.0,Rider_309
ORD103846,CUST1557,Chennai,2025-11-13 16:22:24.894866,Restaurant_160,Continental,32,647.57,5.0,Rider_184
ORD103847,CUST2542,Hyderabad,2025-06-17 23:30:10.894866,Restaurant_156,South Indian,16,145.44,4.0,Rider_428
ORD103848,CUST2705,Hyderabad,2025-08-11 21:21:32.894866,Restaurant_139,Fast Food,24,184.43,5.0,Rider_195
ORD103849,CUST1114,Delhi,2024-12-18 22:52:17.894866,Restaurant_167,Indian,79,205.9,5.0,Rider_364
ORD103850,CUST2966,Delhi,2025-04-25 10:23:35.894866,Restaurant_145,Middle Eastern,31,333.22,5.0,Rider_35
ORD103851,CUST2367,Bengaluru,2025-01-05 12:32:52.894866,Restaurant_76,Fast Food,55,209.77,5.0,Rider_385
ORD103852,CUST1857,Mumbai,2025-07-05 22:31:14.894866,Restaurant_115,Middle Eastern,46,289.27,3.0,Rider_170
ORD103853,CUST1238,Pune,2025-11-01 20:22:58.894866,Restaurant_115,South Indian,30,236.46,5.0,Rider_449
ORD103854,CUST2810,Bengaluru,2025-07-23 21:41:17.894866,Restaurant_167,South Indian,57,221.68,5.0,Rider_481
ORD103855,CUST3356,Ahmedabad,2024-12-21 14:27:00.894866,Restaurant_153,Chinese,50,439.37,4.0,Rider_26
ORD103856,CUST2881,Bengaluru,2025-04-02 19:46:36.894866,Restaurant_26,South Indian,33,76.87,5.0,Rider_363
ORD103857,CUST3063,Bengaluru,2025-06-12 11:18:13.894866,Restaurant_68,Italian,50,678.33,5.0,Rider_112
ORD103858,CUST1061,Bengaluru,2025-04-20 19:20:00.894866,Restaurant_190,South Indian,50,178.82,4.0,Rider_451
ORD103859,CUST1705,Mumbai,2025-09-24 21:12:05.894866,Restaurant_147,Middle Eastern,60,160.96,4.0,Rider_344
ORD103860,CUST1291,Chennai,2025-09-17 21:15:40.894866,Restaurant_13,Indian,48,192.34,3.0,Rider_99
ORD103861,CUST1746,Hyderabad,2025-07-05 02:04:20.894866,Restaurant_29,South Indian,26,235.83,5.0,Rider_189
ORD103862,CUST3839,Ahmedabad,2025-04-09 19:18:36.894866,Restaurant_54,Chinese,68,290.98,1.0,Rider_125
ORD103863,CUST1240,Hyderabad,2025-02-25 19:01:56.894866,Restaurant_73,Middle Eastern,45,632.84,5.0,Rider_360
ORD103864,CUST2348,Pune,2025-01-01 19:52:49.894866,Restaurant_170,South Indian,24,176.32,5.0,Rider_379
ORD103865,CUST1924,Bengaluru,2025-04-02 06:43:17.894866,Restaurant_190,Fast Food,35,177.89,5.0,Rider_173
ORD103866,CUST2152,Kolkata,2025-04-23 18:24:03.894866,Restaurant_199,Continental,36,514.4,4.0,Rider_80
ORD103867,CUST1952,Pune,2025-07-28 22:26:50.894866,Restaurant_199,Continental,35,353.36,4.0,Rider_239
ORD103868,CUST2672,Chennai,2025-07-22 08:07:20.894866,Restaurant_21,Fast Food,41,178.19,5.0,Rider_106
ORD103869,CUST2487,Mumbai,2024-12-19 08:12:17.894866,Restaurant_9,Fast Food,43,166.19,5.0,Rider_369
ORD103870,CUST3574,Chennai,2025-04-17 22:21:30.894866,Restaurant_173,Italian,39,515.33,4.0,Rider_99
ORD103871,CUST2865,Bengaluru,2025-01-29 13:41:09.894866,Restaurant_155,Chinese,42,306.23,5.0,Rider_78
ORD103872,CUST1741,Kolkata,2025-01-20 21:43:55.894866,Restaurant_48,Fast Food,45,180.11,4.0,Rider_417
ORD103873,CUST1175,Delhi,2025-09-21 23:40:48.894866,Restaurant_85,Middle Eastern,45,444.52,5.0,Rider_186
ORD103874,CUST3851,Kolkata,2024-12-09 19:16:27.894866,Restaurant_197,Fast Food,34,249.27,5.0,Rider_393
ORD103875,CUST3805,Mumbai,2025-04-25 00:27:52.894866,Restaurant_133,Middle Eastern,47,282.85,4.0,Rider_403
ORD103876,CUST2076,Chennai,2025-01-24 12:40:51.894866,Restaurant_72,Middle Eastern,64,321.06,4.0,Rider_122
ORD103877,CUST1334,Mumbai,2025-10-10 20:06:08.894866,Restaurant_15,Continental,80,822.74,4.0,Rider_158
ORD103878,CUST1898,Bengaluru,2025-06-15 15:33:34.894866,Restaurant_77,Fast Food,30,260.05,5.0,Rider_202
ORD103879,CUST1658,Chennai,2025-02-16 22:59:41.894866,Restaurant_97,Continental,57,599.86,5.0,Rider_191
ORD103880,CUST2576,Chennai,2025-05-26 14:45:22.894866,Restaurant_172,Middle Eastern,43,734.63,5.0,Rider_437
ORD103881,CUST3340,Delhi,2025-08-17 10:10:39.894866,Restaurant_123,Continental,24,644.09,,Rider_395
ORD103882,CUST1442,Bengaluru,2025-11-08 21:08:39.894866,Restaurant_175,Chinese,45,496.76,4.0,Rider_154
ORD103883,CUST2730,Chennai,2025-02-12 22:14:50.894866,Restaurant_32,Middle Eastern,63,649.69,5.0,Rider_410
ORD103884,CUST2159,Chennai,2025-10-13 13:04:39.894866,Restaurant_36,Middle Eastern,53,674.94,5.0,Rider_398
ORD103885,CUST3647,Mumbai,2025-10-30 20:14:02.894866,Restaurant_177,Continental,56,328.91,3.0,Rider_400
ORD103886,CUST1765,Chennai,2025-10-24 14:44:52.894866,Restaurant_181,Fast Food,37,222.1,4.0,Rider_295
ORD103887,CUST2724,Bengaluru,2025-07-13 20:25:40.894866,Restaurant_151,Middle Eastern,51,417.47,5.0,Rider_30
ORD103888,CUST1802,Chennai,2025-07-11 18:24:03.894866,Restaurant_162,Italian,25,265.81,4.0,Rider_457
ORD103889,CUST1911,Mumbai,2025-04-20 13:02:18.894866,Restaurant_146,Fast Food,118,264.18,4.0,Rider_141
ORD103890,CUST1070,Mumbai,2025-08-25 04:45:06.894866,Restaurant_140,Indian,31,354.5,4.0,Rider_103
ORD103891,CUST2768,Bengaluru,2025-06-05 22:07:33.894866,Restaurant_87,Italian,41,474.58,5.0,Rider_65
ORD103892,CUST3978,Hyderabad,2025-07-29 13:53:06.894866,Restaurant_126,Indian,36,195.95,3.0,Rider_375
ORD103893,CUST1955,Kolkata,2025-04-29 21:54:37.894866,Restaurant_130,Fast Food,44,183.66,5.0,Rider_231
ORD103894,CUST3827,Delhi,2025-08-17 11:17:11.894866,Restaurant_155,Fast Food,24,65.69,,Rider_130
ORD103895,CUST3925,Mumbai,2025-09-20 06:04:43.894866,Restaurant_178,Chinese,46,158.54,5.0,Rider_23
ORD103896,CUST1335,Mumbai,2025-01-16 10:35:13.894866,Restaurant_159,Continental,54,492.34,5.0,Rider_290
ORD103897,CUST3674,Hyderabad,2025-09-23 13:06:22.894866,Restaurant_176,Indian,41,303.86,5.0,Rider_321
ORD103898,CUST2859,Hyderabad,2025-06-09 13:44:15.894866,Restaurant_86,Indian,50,233.78,3.0,Rider_105
ORD103899,CUST1418,Hyderabad,2025-09-28 14:24:08.894866,Restaurant_69,South Indian,51,161.09,4.0,Rider_42
ORD103900,CUST2324,Pune,2025-04-30 19:11:17.894866,Restaurant_145,South Indian,39,142.05,,Rider_170
ORD103901,CUST1236,Mumbai,2025-04-11 13:09:57.894866,Restaurant_43,South Indian,36,370.7,5.0,Rider_325
ORD103902,CUST2852,Delhi,2025-10-23 18:31:23.894866,Restaurant_199,South Indian,62,124.83,5.0,Rider_423
ORD103903,CUST3015,Kolkata,2025-02-23 13:25:23.894866,Restaurant_146,Indian,53,90.06,5.0,Rider_480
ORD103904,CUST1505,Mumbai,2025-09-27 14:38:01.894866,Restaurant_194,Chinese,99,239.55,5.0,Rider_202
ORD103905,CUST1980,Pune,2025-05-19 17:44:22.894866,Restaurant_31,South Indian,37,236.25,5.0,Rider_22
ORD103906,CUST1398,Ahmedabad,2025-05-30 19:13:31.894866,Restaurant_63,Indian,39,259.46,5.0,Rider_472
ORD103907,CUST3658,Mumbai,2025-03-16 19:32:04.894866,Restaurant_28,Chinese,73,221.15,4.0,Rider_250
ORD103908,CUST1001,Hyderabad,2025-06-21 13:26:25.894866,Restaurant_195,Chinese,30,320.19,5.0,Rider_35
ORD103909,CUST1015,Kolkata,2025-03-22 17:44:22.894866,Restaurant_137,South Indian,28,277.63,4.0,Rider_223
ORD103910,CUST1278,Delhi,2024-12-08 23:03:40.894866,Restaurant_97,Indian,43,267.86,5.0,Rider_44
ORD103911,CUST2374,Delhi,2025-03-03 21:42:29.894866,Restaurant_28,Italian,41,526.93,5.0,Rider_500
ORD103912,CUST3417,Pune,2024-11-26 06:38:21.894866,Restaurant_146,Indian,34,263.75,5.0,Rider_304
ORD103913,CUST2576,Delhi,2025-11-15 16:12:40.894866,Restaurant_143,Middle Eastern,48,317.75,5.0,Rider_306
ORD103914,CUST1962,Delhi,2025-11-11 19:28:27.894866,Restaurant_5,Middle Eastern,38,497.64,5.0,Rider_496
ORD103915,CUST3934,Chennai,2025-04-17 20:18:22.894866,Restaurant_41,Chinese,47,409.4,3.0,Rider_469
ORD103916,CUST1377,Delhi,2025-08-16 07:24:37.894866,Restaurant_110,Fast Food,44,265.19,4.0,Rider_187
ORD103917,CUST2078,Pune,2025-03-30 02:25:02.894866,Restaurant_76,Middle Eastern,28,494.67,5.0,Rider_330
ORD103918,CUST3255,Delhi,2025-07-26 19:19:11.894866,Restaurant_117,South Indian,48,201.03,5.0,Rider_91
ORD103919,CUST3179,Pune,2025-09-13 04:37:35.894866,Restaurant_66,Middle Eastern,43,712.45,4.0,Rider_289
ORD103920,CUST2389,Hyderabad,2025-11-04 02:48:36.894866,Restaurant_73,Chinese,50,312.64,3.0,Rider_16
ORD103921,CUST2379,Bengaluru,2025-04-18 20:27:05.894866,Restaurant_111,Middle Eastern,62,357.14,4.0,Rider_127
